_id,address,addressname,transactioncount,internaltxcount,addresstype
637b4e865f7d58a74cfc4a69,0xa7742fc43c4cc193a4a1671cba589aa3c4133f7c,Reward: LX International,25,14,External Owned Account
637b4e865f7d58a74cfc4a6a,0xa7886fbc6d33dd19c090fd48337a409941f75e1f,Reward: Kracker Labs3,3,9530,Contract
637b4e865f7d58a74cfc4a6b,0xa8f51f43d6d19bdf0eb7df5e279c8058a64d20e4,CN:Kakao Space,51,80850,Contract
637b4e865f7d58a74cfc4a6c,0xac7f6f8a63733877a78917dc798ed7693095be7b,Reward: Korea Economic Daily,4,15221034,Contract
637b4e865f7d58a74cfc4a6d,0xadb287e1f8405f085c740e791a3914f9b07acae0,Reward: Hashed-Ozys,5,27727805,Contract
637b4e865f7d58a74cfc4a6e,0xaf7e157d2d7b571abe7161bf193bb697706e2172,GC:Ahnlab 2,2,0,External Owned Account
637b4e865f7d58a74cfc4a6f,0xafd197d383453b08b7c1509bdb4b6afee9f66578,Klaytn Reserve 1,29,41,Contract
637b4e865f7d58a74cfc4a70,0xb122a896ddad5b21e9b1bd977dabab33f3e74427,Reward:Jump Crypto-Everstake,9,2,External Owned Account
637b4e865f7d58a74cfc4a71,0xb1345ae2015ba594576626192e33588957128cf8,CN:Alameda Research,25,39,Contract
637b4e865f7d58a74cfc4a72,0xb601ab857ec1ff0abfdb17f7fc354936307be163,CN:Kakao Corp 1,19,36,Contract
637b4e865f7d58a74cfc4a73,0xb67098426cc415991b71fd073a5a3f79c5866dbe,Kakao Wallet,40293822,40293822,Contract
637b4e865f7d58a74cfc4a74,0xb806f1a275f9b8b2700944b815698e3516aa53c3,CN:Jump Crypto-Everstake,56,9600,Contract
637b4e865f7d58a74cfc4a75,0xb9456fd65a6810b19df24832c50b2e61a41867f8,GC:GS Retail,2,0,Consensus Node
637b4e865f7d58a74cfc4a76,0xba411543b06dca2fcc3730b2b09f40c5bb5cddd5,KLAY Genesis 4,1,1,External Owned Account
637b4e865f7d58a74cfc4a77,0xbc8d2fd8c2ab4b76306d9d8b9f5721b13f239220,Reward: Kakao Space 2,4,26,External Owned Account
637b4e865f7d58a74cfc4a78,0xbca8ffa45cc8e30bbc0522cdf1a1e0ebf540dfe2,GC:Kakao Entertainment 1,3,0,Consensus Node
637b4e865f7d58a74cfc4a79,0xbd2bdd78de340ed82f99120d332acf36dc0a34ea,Reward: FSN 2,68,29,External Owned Account
637b4e865f7d58a74cfc4a7a,0xbe02aba56bae1624e2c4f029e3a79308e2a19e98,Kakao Pay 2,91572895,91572884,External Owned Account
637b4e865f7d58a74cfc4a7b,0xc0094bf2fb2fad63261afa39a75b3883d91a4c57,GC:Korea Economic Daily 2,2,0,External Owned Account
637b4e865f7d58a74cfc4a7c,0xc109f40f688eb75711f51dac0b759957fe7d8ec7,OpenSea,365,2593391,Contract
637b4e875f7d58a74cfc4a7d,0xc180ca565b34b5b63877674f5fe647e7da079022,GC:Hanwha Systems,2,0,Consensus Node
637b4e875f7d58a74cfc4a7e,0xc1c7c405145e5d7c84924896daf790ce534a7021,Reward: KrossLab2,30,700,External Owned Account
637b4e875f7d58a74cfc4a7f,0xc555a7ee3612b28114999cb2e41e359288c27b3c,Coinone FeePayer,4,1,External Owned Account
637b4e875f7d58a74cfc4a80,0xc5b67d88c3a26fcee67fc542009d8526f6b4c8a3,Reward: Hi Inc,14,2,External Owned Account
637b4e875f7d58a74cfc4a81,0xc5ed2333f8a2c351fca35e5ebadb2a82f5d254c3, Alameda Research 6,20,18,External Owned Account
637b4e875f7d58a74cfc4a82,0xc6a2ad8cc6e4a7e08fc37cc5954be07d499e7654,KLAYswap,44574013,2267027715,Contract
637b4e875f7d58a74cfc4a83,0xc85d740a01dacefaf4c2f9e6a6e35c6255a807a2,Wemade FeePayer,10,1,External Owned Account
637b4e875f7d58a74cfc4a84,0xc8e7053dc17bce47d2317718734ef087be40a023,Reward: AQX,4,0,External Owned Account
637b4e875f7d58a74cfc4a85,0xc9f10941081dfeaff9be80b7311c449e0f5f94ce,GC:Kakao Pay 2,2,0,External Owned Account
637b4e875f7d58a74cfc4a86,0xca742951868353c0d24b92c867e30af8fc36278d,Reward: Kakao Games,64,28,External Owned Account
637b4e875f7d58a74cfc4a87,0xcaab49742bacb49b1cbe27b035cdee5efde1bb5a,CN:Korea Economic Daily 1,68,5337201,Contract
637b4e875f7d58a74cfc4a88,0xcad45055c3127a93703f6a8f69da81da6d290d94,CN:LX International 1,54,81,Contract
637b4e875f7d58a74cfc4a89,0xccce30b670cf263df89dd53998c29b87a11ec9a2,WKLAY Deployer,13,10,External Owned Account
637b4e875f7d58a74cfc4a8a,0xcce85eed435b134aede6c562cce5fdc260e445e1,Reward:Pearl Abyss 1,9,0,External Owned Account
637b4e875f7d58a74cfc4a8b,0xcd3a382fe4da71d70f5664d99a97cd55d9b317c5,Reward: Korea Economic Daily 2,36,162376,External Owned Account
637b4e875f7d58a74cfc4a8c,0xd11dfc2ab34abd3e1abfba80b99aefbd6255c4b8,Multicall2,1,2,Contract
637b4e875f7d58a74cfc4a8d,0xd1f60aa008d328aa699d4fd2741dba147aeb0bb3,Reward: SK Networks 2,9,15,External Owned Account
637b4e875f7d58a74cfc4a8e,0xd6d7762dd7fadf0512d83d0143685fc85488b64e,GC:Kracker Labs,2,0,Consensus Node
637b4e875f7d58a74cfc4a8f,0xd9147a04bba6ed9e77a46635a071c0a2dc67e01f,CN:Netmable 1,21,39,Contract
637b4e875f7d58a74cfc4a90,0xda5609a74470689a3b51cb53ee3c499b0f54f31a,Reward: Gumi,33,51,External Owned Account
637b4e875f7d58a74cfc4a91,0xdc465a6ec28bd5b4eb33675b3f55420a86bda3d0,CN:Kakao Entertainment 1,14,31,Contract
637b4e875f7d58a74cfc4a92,0xdc7dda990c08513962d5ae6dfb195b1f6879bfaf,Reward:Sygnum,112,0,External Owned Account
637b4e875f7d58a74cfc4a93,0xdd269c2ae784e37560e5fc1c2f2ca2b59453b4d7,CN:Hashkey 1,37,56,Contract
637b4e875f7d58a74cfc4a94,0xdedbab7de9551a2bee78792638af67d59b8675c6,Reward: Post Voyager (cocone),65,35,External Owned Account
637b4e875f7d58a74cfc4a95,0xdff9e057f12c54ec49e02be401018e8334b8ba16,Swapscanner Deployer,5,2,External Owned Account
637b4e885f7d58a74cfc4a96,0xe21ec87edfaa34070455ebd85072e4e3413dbea6,Reward: NFT Bank2,7,735,Contract
637b4e885f7d58a74cfc4a97,0xe2e2d9e31d7e1cc1178fe0d1c5950f6c809816a3,Portal Deployer,138,138,External Owned Account
637b4e885f7d58a74cfc4a98,0xe33337cb6fbb68954fe1c3fde2b21f56586632cd,KLAYstation: Hashed-Ozys,702570,50605162,Contract
637b4e885f7d58a74cfc4a99,0xe36ea146c05757a38ec1493eea8c878677a9c19a,GC: NFT Bank 1,2,0,Consensus Node
637b4e885f7d58a74cfc4a9a,0xe3d49ffc285c668425b2966b683776f632859efa,Reward: FSN,4,4840356,Contract
637b4e885f7d58a74cfc4a9b,0xe3d92072d8b9a59a0427485a1b5f459271df457c,GC:Hashkey 1,3,0,Consensus Node
637b4e885f7d58a74cfc4a9c,0xe41ea283f655c58156b310c3b850cedee73f3912,Reward: Thrust,89,1678,External Owned Account
637b4e885f7d58a74cfc4a9d,0xe4f05a66ec68b54a58b17c22107b02e0232cc817,WKLAY 2,5983,10776973,Contract
637b4e885f7d58a74cfc4a9e,0xe5988841a6bcff92150c33fd43008be6fffd3cc1,CN:Korea Economic Daily 2,15,37,Contract
637b4e885f7d58a74cfc4a9f,0xe5d0ef77aed07c302634dc370537126a2cd26590,Alameda Research 8,17,15,External Owned Account
637b4e885f7d58a74cfc4aa0,0xe783fc94fddaeebef7293d6c5864cff280f121e1,GC:LX International 1,3,0,Consensus Node
637b4e885f7d58a74cfc4aa1,0xebd40e6f631dc8d001f3d72acbc2948f2e8384f3,CN: AQX,7,20,Contract
637b4e885f7d58a74cfc4aa2,0xec6c1cede510be308f0fdbbc8dbdf238829bdb34,GC:Wemade 1,4,0,Consensus Node
637b4e885f7d58a74cfc4aa3,0xed0e18f99b684009fcf44c80e471717335ac49c9,ClaimSwap Deployer,1647,1563,External Owned Account
637b4e885f7d58a74cfc4aa4,0xed6ee8a1877f9582858dbe2509abb0ac33e5f24e,GC:Netmable 1,3,0,Consensus Node
637b4e885f7d58a74cfc4aa5,0xeffa404dac6ba720002974c54d57b20e89b22862,KLAYstation: The Korea Economic Daily,166606,25280119,Contract
637b4e885f7d58a74cfc4aa6,0xf113ec8c22765d485309cf1d025d1b975245b9f8,GC:Kakao Space,4,0,Consensus Node
637b4e885f7d58a74cfc4aa7,0xf3ea7de2ea224344461d25d5ebc769d51948057d,KLAYSwap Deployer,11,7,External Owned Account
637b4e885f7d58a74cfc4aa8,0xf50782a24afcb26acb85d086cf892bfffb5731b5,SwapScanner,1144297,17446531,Contract
637b4e885f7d58a74cfc4aa9,0xf52d509dade0d5d82da429e9d45d617e5416eb09,Klaymeta Deployer,37,35,External Owned Account
637b4e885f7d58a74cfc4aaa,0xf786c3720a10cb48c8f12d0ac2086dcf227c7cde,Reward: Wemade,44,10,External Owned Account
637b4e885f7d58a74cfc4aab,0xf8b8a5eac80689b4386de3c223c4f50d3b971a56,GC:LX International 2,2,0,External Owned Account
637b4e885f7d58a74cfc4aac,0xf8be3f1c1e64e472cf623f0b0e19b4517be9f204,KLEVA Deployer,1103,1092,External Owned Account
637b4e885f7d58a74cfc4aad,0xf8c9c61c5e7f2b6219d1c28b94e5cb3cdc802594,GC:Kakao Games,2,0,Consensus Node
637b4e885f7d58a74cfc4aae,0xf8e1b55bd421cba9187a60f9729cdb593e39492a,Reward: Swapscanner,4,0,External Owned Account
637b4e895f7d58a74cfc4aaf,0xf9ed08df3a60fecfbf3ec822a7279e6bc1130212,GC:Kakao Corp 2,2,0,External Owned Account
637b4e895f7d58a74cfc4ab0,0xfb408022696b77a3aa95ba48929e9a8348e50c9f,MARBLEX Deployer,26,23,External Owned Account
637b4e895f7d58a74cfc4ab1,0xfb416e2a714a5d1e034beacf0646a36876b72765,GC:Alameda Research,3,0,Consensus Node
637b4e895f7d58a74cfc4ab2,0xfb9054bc52639579ba694fb3ac00259f561841ce,Reward: UBP 2,28,19,External Owned Account
637b4e895f7d58a74cfc4ab3,0xfc0b19569867a6a9324b65fecb6f1b43bb16ccf3,MulticallExtended,0,1,Contract
637b4e895f7d58a74cfc4ab4,0xfc2a7ec29143621c7e0e651ee2bca428a95c7af4,Reward: Wemade 2,239,238,External Owned Account
637b4e895f7d58a74cfc4ab5,0xfc37e31fe3b1019f5be58cb826e5d7b08f9b2e35,Reward: KrossLab,4,0,External Owned Account
637b4e895f7d58a74cfc4ab6,0xfd1bd6b2660d703b5a6776a5e335da933d3f6563,CN:Hashkey 2,4658,8369,Contract
637b4e895f7d58a74cfc4ab7,0xfd844c2fca5e595004b17615f891620d1cb9bbb2,WKLAY 3,1085228,5904849,Contract
637b4e895f7d58a74cfc4ab8,0xfda6aaaf53d706eb2099c5637d5e4199dd5d4138,CN:Hashed-Ozys,28,10781659,Contract
637b4e895f7d58a74cfc4ab9,0xffb11e6e660f76e54cffee6f7eaac36221cc42c4,Reward: Amorepacific 2,8,12,External Owned Account
637b4e8a5f7d58a74cfc4aba,0x0000000000000000000000000000000000000400,Address Book,223,1056,Contract
637b4e8a5f7d58a74cfc4abb,0x0051ef9259c7ec0644a80e866ab748a2f30841b3,Bybit 1,408162,6506,External Owned Account
637b4e8a5f7d58a74cfc4abc,0x03497f51c31fe8b402df0bde90fd5a85f87aa943,GC:Ahnlab 1,2,0,Consensus Node
637b4e8a5f7d58a74cfc4abd,0x04185389ec237dba242888a5a28b5555d011a223,Reward: Binance,6,0,External Owned Account
637b4e8a5f7d58a74cfc4abe,0x0b400517344fa7f529fd1c9ef11544868a12c578,Bithumb 2,165443,53,External Owned Account
637b4e8a5f7d58a74cfc4abf,0x0b7a430594085b078e357be5afa1ef73ef27b602,Reward: Pearl Abyss 2,7,163977,Contract
637b4e8a5f7d58a74cfc4ac0,0x1782834bf8847e235f21f2c1f13fca4d5dff6621,GC:UBP,2,0,Consensus Node
637b4e8a5f7d58a74cfc4ac1,0x179679457f93094a4e7186abcb2089661e92fc22,Reward: Netmable,13,30,External Owned Account
637b4e8a5f7d58a74cfc4ac2,0x187c1a8f10a08bd24604efdeb7706bcdce98b8f3, Bittrex 1,11268,10758,External Owned Account
637b4e8a5f7d58a74cfc4ac3,0x1f604ab080123fe49ccf67d3e4d952f9cd76257d,CN:Ahnlab 1,21,39,Contract
637b4e8a5f7d58a74cfc4ac4,0x20685d7bbcb07dddbd8dbdc824c31fe2bfb31c92,GC: KrossLab,6,0,Consensus Node
637b4e8a5f7d58a74cfc4ac5,0x2828b981cfc96ab33505b32e9b4260b84344f3e1,Bithumb 1,97040,3,External Owned Account
637b4e8a5f7d58a74cfc4ac6,0x2b2a7a1d29a203f60e0a964fc64231265a49cd97,Reward: Ahnlab,165,178,External Owned Account
637b4e8a5f7d58a74cfc4ac7,0x2ff5c4efb5174961662666d17ebc7a0bbf1689d2,UPbit 4,25968,0,External Owned Account
637b4e8a5f7d58a74cfc4ac8,0x351db3d8c9c6a70f09545ea597be3f9ffde1affc,CN: KrossLab,26,1181,Contract
637b4e8a5f7d58a74cfc4ac9,0x39b0f6d8a51aed4ef94cf26598404eedf4c1990e,CN:Ahnlab 2,156,169,Contract
637b4e8a5f7d58a74cfc4aca,0x40549671ca98cf893976a1ddf318359b5d653248,Reward: PUBG,7,1,External Owned Account
637b4e8a5f7d58a74cfc4acb,0x4496f06d8bb0b234057f35c4568aa0c2b0e949f3,Bithumb 3,92921,2076,External Owned Account
637b4e8a5f7d58a74cfc4acc,0x4890e25dd9bd64709ebca564a277c9dcf16b4325,Reward: Pearl Abyss 3,4,8,External Owned Account
637b4e8a5f7d58a74cfc4acd,0x49163bbc04e07e23a01b1dde6538039ebf9a66a8,Klaybank Deployer,357,332,External Owned Account
637b4e8a5f7d58a74cfc4ace,0x4bb37ca32948ac115b654a8e711df1f00781c4f3,CN: Yeahmobi,11,27,Contract
637b4e8a5f7d58a74cfc4acf,0x4fd849eb61bbef4d71352831a1cbddcb1fd98261,CN:Kracker Labs,36,1563,Contract
637b4e8a5f7d58a74cfc4ad0,0x5216670c7f5624eeb8efc1e56f2cb075a9ce8452,Reward: Kracker Labs,2,916,Contract
637b4e8a5f7d58a74cfc4ad1,0x53234eeab953fcf3a6b3346a84f3fd78fc3fec51,CN:Pearl Abyss,45,59284,Contract
637b4e8a5f7d58a74cfc4ad2,0x547d56e938958e3259c73677edb51ab80e399d89,UPbit 2,6247,235,External Owned Account
637b4e8a5f7d58a74cfc4ad3,0x5768f22232a16e4059cd446398572a881bb1913c,Bithumb FeePayer,23,0,External Owned Account
637b4e8a5f7d58a74cfc4ad4,0x58f43eee8d6ac46e0b9889b33f6effaa0845b1ba,Reward: Yeahmobi,118,29,External Owned Account
637b4e8a5f7d58a74cfc4ad5,0x591dd6776e05411d420a4e97e65fbec19a85f169,Bittrex Controller,5908,41432,Contract
637b4e8a5f7d58a74cfc4ad6,0x5c66443b9d6ea82039d0ea3e04e8287688dcd4e0,GC:Netmable 2,2,0,External Owned Account
637b4e8a5f7d58a74cfc4ad7,0x5e59db28cef098d5a2e877f84127aed10d7378f2,GC:Pearl Abyss,2,0,Consensus Node
637b4e8a5f7d58a74cfc4ad8,0x5e882a3f5de7991a3463f84b5d229395e64cb3b7,Bithumb 5,293,269,External Owned Account
637b4e8a5f7d58a74cfc4ad9,0x5ee78209ee1c9b3d332087f76fc6ab2eb71bb240,Reward: KrossLab3,3,6034,Contract
637b4e8a5f7d58a74cfc4ada,0x60070f5d2e1c1001400a04f152e7abd43410f7b9,Orbit Bridge ETH Minter,144905,1144818,Contract
637b4e8a5f7d58a74cfc4adb,0x66bd38323c9073fbee598b8132cc2e0fdc8b4bd1,CN:Netmable 2,28,42,Contract
637b4e8a5f7d58a74cfc4adc,0x6c9aa5f182f39c3c03c2ea8e9e934d73f876feaf,CN:Binance,20,39,Contract
637b4e8a5f7d58a74cfc4add,0x6edb7a73a3afa981239b58459f897514f5fdefb5,OrbitBridge Deployer,349,370,External Owned Account
637b4e8a5f7d58a74cfc4ade,0x70d85a16d3f3bc13c109cec2604054ecf803afb3,Binance Deposit,10,2,External Owned Account
637b4e8a5f7d58a74cfc4adf,0x74f64cb6c2db9e0b270df1d4e563920381aec034,GC:Binance,2,0,Consensus Node
637b4e8a5f7d58a74cfc4ae0,0x76310015d9e79dafd1d74323135c95784b9d8b64,CN: NFT Bank,15,717,Contract
637b4e8a5f7d58a74cfc4ae1,0x7d7e63dc7929f70c3ded02d1835a891a96f5a972,Bithumb Deposit,7,1,External Owned Account
637b4e8a5f7d58a74cfc4ae2,0x7db2dbb1321611be0b7e5a145f3a5a95e3713c1d,Reward: NFT Bank,7,0,External Owned Account
637b4e8a5f7d58a74cfc4ae3,0x82aee37152c4d516bc5f472b4ad958c369c045be,UPbit 3,751351,744724,External Owned Account
637b4e8a5f7d58a74cfc4ae4,0x858995d25ec828306e65421a7abf3ffe00b91eec,Reward: UBP,4,1,External Owned Account
637b4e8a5f7d58a74cfc4ae5,0x863d7f7966edaa3f227a43fd2dda51d7a8ecb37e,Bittrex Sweeper,0,4941,Contract
637b4e8a5f7d58a74cfc4ae6,0x86d2660297c82ac656715e00c979fb5ca65eecc5,Binance 1,1878986,3991,External Owned Account
637b4e8a5f7d58a74cfc4ae7,0x8a88a093c05376886754a9b70b0d0a826a5e64be,GC:Yeahmobi,3,0,Consensus Node
637b4e8a5f7d58a74cfc4ae8,0x99fb17d324fa0e07f23b49d09028ac0919414db6,GC: Baobab GroundX 1,0,0,External Owned Account
637b4e8a5f7d58a74cfc4ae9,0x9abc3f6c11dbd83234d6e6b2c373dfc1893f648d,Orbit Bridge Klaytn Vault,60242,199399,Contract
637b4e8a5f7d58a74cfc4aea,0x9bb0bf13103dfd75877979c5224173562e4ff552,Orbit Bridge Orbit Minter,1595,16477,Contract
637b4e8a5f7d58a74cfc4aeb,0x9fe4ddee729d50e21e4ebe470092d61501d80a74,Reward: Kracker Labs 2,66,1,External Owned Account
637b4e8b5f7d58a74cfc4aec,0xa7886fbc6d33dd19c090fd48337a409941f75e1f,Reward: Kracker Labs3,3,9530,Contract
637b4e8b5f7d58a74cfc4aed,0xaf7e157d2d7b571abe7161bf193bb697706e2172,GC:Ahnlab 2,2,0,External Owned Account
637b4e8b5f7d58a74cfc4aee,0xb0a83941058b109bd0543fa26d22efb8a2d0f431,Orbit Bridge BSC Minter,108410,887734,Contract
637b4e8b5f7d58a74cfc4aef,0xb2a4eb09e251bf72cb57cd675a839953fe393d0c,Bittrex 2,5907,5907,External Owned Account
637b4e8b5f7d58a74cfc4af0,0xba46c9c6d73b7ef8059785ad0c3af4f8e8a94e8c,UPbit 1,99800,90544,External Owned Account
637b4e8b5f7d58a74cfc4af1,0xbaffc1d4b89fdeadb3dfd0c7f84c3fc0ed5d9ac8,Bithumb 4,195503,0,External Owned Account
637b4e8b5f7d58a74cfc4af2,0xbfb84b8e543d88da2987319d620134785f90a9e7,UPbit Sweeper,0,268680,Contract
637b4e8b5f7d58a74cfc4af3,0xc1c7c405145e5d7c84924896daf790ce534a7021,Reward: KrossLab2,30,700,External Owned Account
637b4e8b5f7d58a74cfc4af4,0xc8f2200d72fb47f4062cb36bc183e948b5db351b,Bithumb 6,184,180,External Owned Account
637b4e8b5f7d58a74cfc4af5,0xcae9ba7d56248165e34a7a3196003eaae3b8ff49,CN: UBP,17,37,Contract
637b4e8b5f7d58a74cfc4af6,0xcce85eed435b134aede6c562cce5fdc260e445e1,Reward:Pearl Abyss 1,9,0,External Owned Account
637b4e8b5f7d58a74cfc4af7,0xcd953813896f766f1eb9b613610e1752ed6f8395,Orbit Bridge ICON Minter,3314,26305,Contract
637b4e8b5f7d58a74cfc4af8,0xcfc558b6f715865ce16694204dc1f5b824811053,UPbit Controller,517117,2374087,Contract
637b4e8b5f7d58a74cfc4af9,0xd13fcb553ea18b60390964107ea38a9b0cd879dc,CN: PUBG,8,23,Contract
637b4e8b5f7d58a74cfc4afa,0xd6d7762dd7fadf0512d83d0143685fc85488b64e,GC:Kracker Labs,2,0,Consensus Node
637b4e8b5f7d58a74cfc4afb,0xd9147a04bba6ed9e77a46635a071c0a2dc67e01f,CN:Netmable 1,21,39,Contract
637b4e8b5f7d58a74cfc4afc,0xd9fc5fa552f2d17eb541c07a68095125b15afe7f,Korbit 1,48758,4805,External Owned Account
637b4e8b5f7d58a74cfc4afd,0xdc18adf272145ccb2041b852fd4f4e0fab12be86,UPbit 5,36,34,External Owned Account
637b4e8b5f7d58a74cfc4afe,0xe21ec87edfaa34070455ebd85072e4e3413dbea6,Reward: NFT Bank2,7,735,Contract
637b4e8b5f7d58a74cfc4aff,0xe36ea146c05757a38ec1493eea8c878677a9c19a,GC: NFT Bank 1,2,0,Consensus Node
637b4e8b5f7d58a74cfc4b00,0xed6ee8a1877f9582858dbe2509abb0ac33e5f24e,GC:Netmable 1,3,0,Consensus Node
637b4e8b5f7d58a74cfc4b01,0xf6623192aa096e192024ecb381b04c58df9a6075,GC:PUBG,3,0,Consensus Node
637b4e8b5f7d58a74cfc4b02,0xfb408022696b77a3aa95ba48929e9a8348e50c9f,MARBLEX Deployer,26,23,External Owned Account
637b4e8b5f7d58a74cfc4b03,0xfb9054bc52639579ba694fb3ac00259f561841ce,Reward: UBP 2,28,19,External Owned Account
637b4e8b5f7d58a74cfc4b04,0xfc37e31fe3b1019f5be58cb826e5d7b08f9b2e35,Reward: KrossLab,4,0,External Owned Account
637b4e8d5f7d58a74cfc4b05,0x03497f51c31fe8b402df0bde90fd5a85f87aa943,GC:Ahnlab 1,2,0,Consensus Node
637b4e8d5f7d58a74cfc4b06,0x04185389ec237dba242888a5a28b5555d011a223,Reward: Binance,6,0,External Owned Account
637b4e8d5f7d58a74cfc4b07,0x0654070bc091446d9ef8735d280e0a251c45cf4c,GC: Sygnum2,2,0,External Owned Account
637b4e8d5f7d58a74cfc4b08,0x0795aea6948fc1d31809383edc4183b220abd71f,KLAYstation: Jump Crypto-Everstake,1823,37957,Contract
637b4e8d5f7d58a74cfc4b09,0x07fae5c2c0b4b315ccacbb8e79a75c1e61ab07c9,GC:Wemade 2,2,0,External Owned Account
637b4e8d5f7d58a74cfc4b0a,0x0a5e4618d91c9ba77349c4064a04792a35a56b42,CN:Everrich 1,521,660,Contract
637b4e8d5f7d58a74cfc4b0b,0x0b59cae1f03534209fdb9ddf5ea65b310cd7060c,GC:FSN,4,0,Consensus Node
637b4e8d5f7d58a74cfc4b0c,0x0c0fe4e0236480e16b679ee1fd0c5247f9cf35f0, Alameda Research 22,9,5,External Owned Account
637b4e8d5f7d58a74cfc4b0d,0x0c41cce8ddaea235f97745a13207421dca7340fa,Reward: Verichains/VNG,9,25,External Owned Account
637b4e8d5f7d58a74cfc4b0e,0x0d3aca076712de598df856cecef76dad38f0a75b,CN:Neoply 2,23733,54730,Contract
637b4e8d5f7d58a74cfc4b0f,0x0edf1992d42740affd07da51badc1c76e98a5585,CN:MakerDAO,17,34,Contract
637b4e8d5f7d58a74cfc4b10,0x1111111254fb6c44bac0bed2854e76f90643097d,1inch : Router,25552,130406,Contract
637b4e8d5f7d58a74cfc4b11,0x1381d45adbcc8f52df274e3ffd6d4bb9341d3b0d,Reward: LG Electronics,4,26,External Owned Account
637b4e8d5f7d58a74cfc4b12,0x1390eab3ad2e674646a8f92460098886409fd57b,GC:Maekyung Media Group,3,0,Consensus Node
637b4e8d5f7d58a74cfc4b13,0x140ffdf900768f1b6883f4035a6b650c4a3789aa,GC:Jump Crypto-Everstake2,4,0,External Owned Account
637b4e8d5f7d58a74cfc4b14,0x169a89b74ec6db558a8a344b641d6f0a7e2f14b3,GC:Kakao Entertainment 2,2,0,External Owned Account
637b4e8d5f7d58a74cfc4b15,0x16c192585a0ab24b552783b4bf7d8dc9f6855c35,GC:Everrich 1,2,0,Consensus Node
637b4e8d5f7d58a74cfc4b16,0x1782834bf8847e235f21f2c1f13fca4d5dff6621,GC:UBP,2,0,Consensus Node
637b4e8d5f7d58a74cfc4b17,0x1916ce6726e73dca6242b091322f68bbf520497b,CN:Kakao Games,164,262,Contract
637b4e8d5f7d58a74cfc4b18,0x1a147924d0489fccf53471904dc271b9d20157a4,Reward: Jump Crypto-Everstake,3,20095,Contract
637b4e8d5f7d58a74cfc4b19,0x1a92d5a736d3a8b6d8f6153ba9eb556bae10417a,CN:Jump Crypto-Everstake2,18,48,Contract
637b4e8d5f7d58a74cfc4b1a,0x1cdf71aa15f58ce0ae0034302479ef465983f5ba,CN:Wemade 2,80,111,Contract
637b4e8d5f7d58a74cfc4b1b,0x1cf36ee02ab5b56a51c1fcddc84e0873fdebc812,CN: Swapscanner,11,24,Contract
637b4e8d5f7d58a74cfc4b1c,0x1e0049783f008a0085193e00003d00cd54003c71, OpenSea Conduit,1,60961,Contract
637b4e8d5f7d58a74cfc4b1d,0x1ee5cd9875011a11558c92e7406fcf08ffa0b7f4,CN:Wemade 1,37,60,Contract
637b4e8d5f7d58a74cfc4b1e,0x1f604ab080123fe49ccf67d3e4d952f9cd76257d,CN:Ahnlab 1,21,39,Contract
637b4e8d5f7d58a74cfc4b1f,0x20685d7bbcb07dddbd8dbdc824c31fe2bfb31c92,GC: KrossLab,6,0,Consensus Node
637b4e8d5f7d58a74cfc4b20,0x278e6332d69eed782784d21802e3504a64a16456,KGF(PoC),341,554,Contract
637b4e8d5f7d58a74cfc4b21,0x27cbaf98ddfb5c09c787cd6d99a77c5774152b43,GC: Quantstamp,4,0,External Owned Account
637b4e8d5f7d58a74cfc4b22,0x2888d9dcbd6cefb92a76712eca61391c37df8122,CN:Kakao Pay 2,31,53,Contract
637b4e8d5f7d58a74cfc4b23,0x2968c66f14308673c12812febfa58cfe87c4e5a8,Coinone 1,1199110,199493,External Owned Account
637b4e8d5f7d58a74cfc4b24,0x2add905abfe85d32bcaf412f910f049e905a247b,CN: Sygnum2,11,20,Contract
637b4e8d5f7d58a74cfc4b25,0x2bdd279522b8a0843831fbb94cfbb24a913597c5,GC:LG Electronics,2,0,Consensus Node
637b4e8d5f7d58a74cfc4b26,0x2dab13877237aa5d83c45a245b0107904d3165f6,Reward: Kakao Corp 2,4,0,External Owned Account
637b4e8d5f7d58a74cfc4b27,0x322ec78cc94b04410ac43c2c8da7013a294bae3d,KlayCity Deployer,17786,17083,External Owned Account
637b4e8d5f7d58a74cfc4b28,0x351db3d8c9c6a70f09545ea597be3f9ffde1affc,CN: KrossLab,26,1181,Contract
637b4e8d5f7d58a74cfc4b29,0x36ff2aa21d5c6828ee12cd2bc3de0e987bc0d4e7,GC:Sygnum,3,0,Consensus Node
637b4e8d5f7d58a74cfc4b2a,0x3761313aa02e289eb13a1761ffb4353878fe4e61,Reward: Amorepacific,566,13,External Owned Account
637b4e8d5f7d58a74cfc4b2b,0x37865a44b8cb07b00b29474758bf5b2dc823d3da,Reward: Alameda Research,16,12,External Owned Account
637b4e8d5f7d58a74cfc4b2c,0x386ca3cb8bb13f48d1a6adc1fb8df09e7bb7f9c8,GC:Kakao Pay 1,5,0,Consensus Node
637b4e8d5f7d58a74cfc4b2d,0x39b0f6d8a51aed4ef94cf26598404eedf4c1990e,CN:Ahnlab 2,156,169,Contract
637b4e8d5f7d58a74cfc4b2e,0x416b23ddbf5b663003c0f88192cd4044c30e2332,CN:Amorepacific,30,52,Contract
637b4e8d5f7d58a74cfc4b2f,0x44c33a7acd1f63f53a7740ddf53636a9c45fa3eb,GC:Celltrion 2,2,0,External Owned Account
