from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0xda1ced881ab4cfef084b96dc2bde0511f4921c95,1,1,1.0,1.0
0x2ed5003ebb8c00002c20000d00004b3500f4398b,14,29,1.2142857142857142,1.6428571428571428
0x07bae765074790b76c791834ab873be27493c163,17,50,1.5294117647058822,1.7058823529411764
0x3697e949a4d9a507a6ce2f6ff6bb99bcc8eacb81,3,6,1.0,2.0
0x6af1a16fde7346e7729fa921ad2ddf6a462061e2,21,840,12.285714285714286,2.8095238095238093
0xf564c044f201f977d1ffa4abdd2c2e141cb34d13,2,2,1.0,1.0
0x04c4f1b7e1434cd4bf875fbcea4769accc5f2bec,1,1,1.0,1.0
0x9799b475dec92bd99bbdd943013325c36157f383,19,289,7.157894736842105,1.4736842105263157
0xa4a281f3a9dc6e99f6f859fa80f9d7628193b2b9,1,1,1.0,1.0
0x000000000000660def84e69995117c0176ba446e,1,1,1.0,1.0
0x00000000000b69ec332f49b7c4d2b101f93c3bed,5,13,1.8,1.4
0x8011d6c888214b3aea276a6d9d893578d8b25b03,1,1,1.0,1.0
0x00000007f7a9056880d057f611e80c419f9b20c8,16,31,1.5,1.1875
0x0000000000c04ecfab591e5e517551288afebbfe,15,992,15.866666666666667,3.533333333333333
0x080086911d8c78008800fae75871a657b77d0082,1,1,1.0,1.0
0x1ab7bbff935b9d8bf9519aab561804899cf769d2,1,1,1.0,1.0
0xfc35515a1bafb9def052d82459598cf74edb8888,21,2410,22.238095238095237,4.619047619047619
0xaf9642bc3b0daf66a8930d17b99865944df4d60b,8,12,1.375,1.0
0x7ca898cbbed67df0b4e249b05561d3a23404eed0,8,11,1.25,1.0
0xa1ba2e31d3b58c44293e54a90aaa817b14304e07,4,5,1.0,1.25
0xa61bf2af61b50de6cedd0a7c7dce0c772d36a401,1,1,1.0,1.0
0x7da68ee748e9e6142041b4eebab12e4984d55142,5,5,1.0,1.0
0xa46f1ae080707de67e3b09a256c359a92ed9828a,14,65,2.2857142857142856,1.5
0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,21,458,9.476190476190476,1.6666666666666667
0xfc161d6ce685949e47379fb54e461ddff9905454,9,96,5.111111111111111,1.4444444444444444
0xaaecf92bee252ad8a31fdb66aa80e733aa7de609,16,41,1.75,1.4375
0x40cd64cf6f2ed6e86790fc39edc3a91b91cb6d12,21,143,5.190476190476191,1.0
0x22b055fd76a699a47176731d7a2516dbc3956f1c,12,35,2.3333333333333335,1.1666666666666667
0xe18e915ca6be8205d55c21e2f1fc55c3d00be942,5,35,2.0,3.2
0x6cdc900324c935a2807ecc308f8ead1fcd62fe35,1,2,1.0,2.0
0x38a868000000a600a300867c596d400d79970500,21,943,14.476190476190476,2.5714285714285716
0x1d94bedcb3641ba060091ed090d28bbdccdb7f1d,21,166,6.238095238095238,1.0
0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,20,498,8.5,2.6
0xbf61595c0f53f01e92cc210663dccd7ab237b1d9,12,34,2.0833333333333335,1.25
0x585c3d4da9b533c7e3df8ac7356c882859298cee,21,3348,22.428571428571427,6.571428571428571
0x0773edc0438b2ef18fc535b21d0ac77912c308c0,15,65,3.0,1.1333333333333333
0xd249942f6d417cbfdcb792b1229353b66c790726,20,576,11.55,1.7
0x1b4aacd1595678918a787268123f2408e9f8b09c,2,2,1.0,1.0
0x50acddff86db7aacd55770cb43596423af79d3d3,1,4,3.0,1.0
0xe2b8eb988735f7709d08b7d07b41460073904830,3,3,1.0,1.0
0x00000000c2cf7648c169b25ef1c217864bfa38cc,21,341,7.761904761904762,1.7619047619047619
0x6c6b87d44d239b3750bf9badce26a9a0a3d2364e,1,16,12.0,1.0
0x92581fd8454c36c25d54d53e2b3157838bb2352b,3,6,1.6666666666666667,1.0
0x0b7aaa5e0425499b4a89d804372e4665d314e8f9,1,1,1.0,1.0
0x63af5004090c15a2df73e9b2a4064801ce70da30,2,3,1.0,1.5
0x170567524b6906c44563b0fe0a027f5d1ddd115f,3,9,2.6666666666666665,1.0
0x0055ae46f700bcc53b1b00483d64000d47007200,11,200,2.4545454545454546,7.545454545454546
0x600fbcdc9aca5ba79d430c52ac04c1274dd56429,2,5,1.0,2.5
0x7ca79cc34224e31ed94cc48049b41ea6f2ec7911,1,1,1.0,1.0
0x8e5b685c2857b7f566352a97d48f5e27c1068c8f,20,104,4.25,1.0
0xa3274568f95c628d2a2383fac9de1fac220fad48,4,30,4.25,1.25
0xb5ddbc66b59adebebd614d7dcae74e050dc75f5a,8,244,10.875,2.25
0xd09f66ee3aceb6f0cd7f4660b238cc5d541e011d,1,2,2.0,1.0
0xd78844f0f1a8cdb34543f1afd54134828d311c9f,1,2,1.0,2.0
0x1fc4b4bdf5162aa5e357041945c9333b2818adad,20,250,7.0,1.45
0x46731c9abb9cac71261823317daef8e54acfa326,4,14,1.25,2.25
